Timestamp,Axis,Torque_Nm,Torque_pct_of_rated
2025-11-17 09:05:31.000,3,2.941,32.68
2025-11-17 09:05:31.000,4,2.287,38.11
2025-11-17 09:05:31.000,5,2.369,59.23
2025-11-17 09:05:31.000,6,1.311,43.69
2025-11-17 09:05:31.500,1,4.376,36.47
2025-11-17 09:05:31.500,2,3.056,30.56
2025-11-17 09:05:31.500,3,5.182,57.58
2025-11-17 09:05:31.500,4,3.12,52.0
2025-11-17 09:05:31.500,5,2.13,53.25
2025-11-17 09:05:31.500,6,2.095,69.82
2025-11-17 09:05:32.000,1,3.179,26.49
2025-11-17 09:05:32.000,2,3.301,33.01
2025-11-17 09:05:32.000,3,3.142,34.91
2025-11-17 09:05:32.000,4,2.585,43.08
2025-11-17 09:05:32.000,5,2.22,55.49
2025-11-17 09:05:32.000,6,1.919,63.95
2025-11-17 09:05:32.500,1,5.123,42.69
2025-11-17 09:05:32.500,2,2.54,25.4
2025-11-17 09:05:32.500,3,3.927,43.63
2025-11-17 09:05:32.500,4,2.468,41.13
2025-11-17 09:05:32.500,5,,
2025-11-17 09:05:32.500,6,2.36,78.67
2025-11-17 09:05:34.500,1,4.48,37.33
2025-11-17 09:05:34.500,2,4.72,47.2
2025-11-17 09:05:34.500,3,,
2025-11-17 09:05:34.500,4,3.541,59.02
2025-11-17 09:05:34.500,5,2.057,51.42
2025-11-17 09:05:34.500,6,1.494,49.79
2025-11-17 09:05:35.000,1,4.171,34.76
2025-11-17 09:05:35.000,2,3.546,35.46
2025-11-17 09:05:35.000,3,,
2025-11-17 09:05:35.000,4,3.116,51.93
2025-11-17 09:05:35.000,5,2.285,57.13
2025-11-17 09:05:35.000,6,2.225,74.15
2025-11-17 09:05:37.000,1,3.853,32.11
2025-11-17 09:05:37.000,2,4.224,42.24
2025-11-17 09:05:37.000,3,3.571,39.68
2025-11-17 09:05:37.000,4,3.419,56.99
2025-11-17 09:05:37.000,5,2.16,54.0
2025-11-17 09:05:37.000,6,,
2025-11-17 09:05:39.000,1,4.187,34.89
2025-11-17 09:05:39.000,2,,
2025-11-17 09:05:39.000,3,4.234,47.04
2025-11-17 09:05:39.000,4,3.502,58.37
2025-11-17 09:05:39.000,5,1.737,43.42
2025-11-17 09:05:39.000,6,1.598,53.26
2025-11-17 09:05:40.000,1,4.814,40.12
2025-11-17 09:05:40.000,2,3.42,34.2
2025-11-17 09:05:40.000,3,4.223,46.92
2025-11-17 09:05:40.000,4,1.838,30.64
2025-11-17 09:05:40.000,5,3.069,76.73
2025-11-17 09:05:40.000,6,1.735,57.84
2025-11-17 09:05:42.000,1,5.346,44.55
2025-11-17 09:05:42.000,2,3.73,37.3
2025-11-17 09:05:42.000,3,4.349,48.32
2025-11-17 09:05:42.000,4,3.716,61.94
2025-11-17 09:05:42.000,5,2.573,64.33
2025-11-17 09:05:42.000,6,1.751,58.36
2025-11-17 09:05:44.000,1,4.07,33.92
2025-11-17 09:05:44.000,2,,
2025-11-17 09:05:44.000,3,5.73,63.67
2025-11-17 09:05:44.000,4,3.092,51.54
2025-11-17 09:05:44.000,5,2.826,70.66
2025-11-17 09:05:44.000,6,,
2025-11-17 09:05:45.000,1,5.114,42.62
2025-11-17 09:05:45.000,2,4.881,48.81
2025-11-17 09:05:45.000,3,3.755,41.72
2025-11-17 09:05:45.000,4,2.641,44.02
2025-11-17 09:05:45.000,5,,
2025-11-17 09:05:45.000,6,1.672,55.75
2025-11-17 09:05:46.500,1,,
2025-11-17 09:05:46.500,2,3.453,34.53
2025-11-17 09:05:46.500,3,3.665,40.72
2025-11-17 09:05:46.500,4,3.411,56.85
2025-11-17 09:05:46.500,5,3.943,98.57
2025-11-17 09:05:46.500,6,1.972,65.73
2025-11-17 09:05:47.500,1,4.968,41.4
2025-11-17 09:05:47.500,2,,
2025-11-17 09:05:47.500,3,4.906,54.51
2025-11-17 09:05:47.500,4,3.34,55.67
2025-11-17 09:05:47.500,5,2.312,57.81
2025-11-17 09:05:47.500,6,2.057,68.56
2025-11-17 09:05:48.000,1,4.175,34.79
2025-11-17 09:05:48.000,2,3.295,32.95
2025-11-17 09:05:48.000,3,3.933,43.7
2025-11-17 09:05:48.000,4,2.642,44.04
2025-11-17 09:05:48.000,5,1.984,49.6
2025-11-17 09:05:48.000,6,1.765,58.84
2025-11-17 09:05:49.500,1,3.439,28.66
2025-11-17 09:05:49.500,2,3.754,37.54
2025-11-17 09:05:49.500,3,2.687,29.85
2025-11-17 09:05:49.500,4,3.103,51.71
2025-11-17 09:05:49.500,5,2.2,55.01
2025-11-17 09:05:49.500,6,,
2025-11-17 09:05:50.000,1,4.832,40.27
2025-11-17 09:05:50.000,2,4.75,47.5
2025-11-17 09:05:50.000,3,2.893,32.14
2025-11-17 09:05:50.000,4,2.634,43.9
2025-11-17 09:05:50.000,5,1.954,48.85
2025-11-17 09:05:50.000,6,1.574,52.48
2025-11-17 09:05:51.000,1,4.997,41.64
2025-11-17 09:05:51.000,2,3.845,38.45
2025-11-17 09:05:51.000,3,3.859,42.88
2025-11-17 09:05:51.000,4,2.038,33.97
2025-11-17 09:05:51.000,5,2.403,60.08
2025-11-17 09:05:51.000,6,1.503,50.09
2025-11-17 09:05:51.500,1,4.258,35.48
2025-11-17 09:05:51.500,2,4.222,42.22
2025-11-17 09:05:51.500,3,5.03,55.89
2025-11-17 09:05:51.500,4,2.372,39.53
2025-11-17 09:05:51.500,5,1.234,30.84
2025-11-17 09:05:51.500,6,1.844,61.47
2025-11-17 09:05:52.000,1,5.928,49.4
2025-11-17 09:05:52.000,2,4.991,49.91
2025-11-17 09:05:52.000,3,4.201,46.68
2025-11-17 09:05:52.000,4,2.764,46.07
2025-11-17 09:05:52.000,5,2.458,61.46
2025-11-17 09:05:52.000,6,1.566,52.21
2025-11-17 09:05:53.000,1,4.657,38.81
2025-11-17 09:05:53.000,2,4.404,44.04
2025-11-17 09:05:53.000,3,4.813,53.48
2025-11-17 09:05:53.000,4,4.325,72.08
2025-11-17 09:05:53.000,5,2.326,58.14
2025-11-17 09:05:53.000,6,1.678,55.93
2025-11-17 09:05:54.500,1,4.176,34.8
2025-11-17 09:05:54.500,2,10.211,102.11
2025-11-17 09:05:54.500,3,4.291,47.68
2025-11-17 09:05:54.500,4,2.545,42.42
2025-11-17 09:05:54.500,5,2.0,49.99
2025-11-17 09:05:54.500,6,1.804,60.12
2025-11-17 09:05:55.500,1,5.117,42.64
2025-11-17 09:05:55.500,2,3.174,31.74
2025-11-17 09:05:55.500,3,3.432,38.13
2025-11-17 09:05:55.500,4,3.54,59.0
2025-11-17 09:05:55.500,5,2.113,52.82
2025-11-17 09:05:55.500,6,1.613,53.78
2025-11-17 09:05:56.000,1,4.9,40.83
2025-11-17 09:05:56.000,2,3.609,36.09
2025-11-17 09:05:56.000,3,4.79,53.22
2025-11-17 09:05:56.000,4,7.038,117.3
2025-11-17 09:05:56.000,5,2.472,61.81
2025-11-17 09:05:56.000,6,1.767,58.9
2025-11-17 09:05:57.000,1,4.574,38.12
2025-11-17 09:05:57.000,2,3.917,39.17
2025-11-17 09:05:57.000,3,4.241,47.12
2025-11-17 09:05:57.000,4,2.72,45.34
2025-11-17 09:05:57.000,5,1.42,35.49
2025-11-17 09:05:57.000,6,1.768,58.93
2025-11-17 09:05:58.000,1,5.566,46.38
2025-11-17 09:05:58.000,2,4.741,47.41
2025-11-17 09:05:58.000,3,4.745,52.72
2025-11-17 09:05:58.000,4,3.593,59.89
2025-11-17 09:05:58.000,5,2.228,55.71
2025-11-17 09:05:58.000,6,1.847,61.58
2025-11-17 09:05:59.000,1,3.607,30.06
2025-11-17 09:05:59.000,2,3.747,37.47
2025-11-17 09:05:59.000,3,4.494,49.93
2025-11-17 09:05:59.000,4,3.578,59.63
2025-11-17 09:05:59.000,5,2.155,53.88
2025-11-17 09:05:59.000,6,1.692,56.4
2025-11-17 09:06:01.000,1,4.2,35.0
2025-11-17 09:06:01.000,2,4.481,44.81
2025-11-17 09:06:01.000,3,3.01,33.45
2025-11-17 09:06:01.000,4,1.898,31.63
2025-11-17 09:06:01.000,5,2.024,50.6
2025-11-17 09:06:01.000,6,1.507,50.23
2025-11-17 09:06:02.000,1,3.712,30.93
2025-11-17 09:06:02.000,2,3.882,38.82
2025-11-17 09:06:02.000,3,3.723,41.37
2025-11-17 09:06:02.000,4,3.697,61.62
2025-11-17 09:06:02.000,5,2.304,57.61
2025-11-17 09:06:02.000,6,1.872,62.4
2025-11-17 09:06:02.500,1,4.798,39.98
2025-11-17 09:06:02.500,2,,
2025-11-17 09:06:02.500,3,4.798,53.31
2025-11-17 09:06:02.500,4,2.963,49.39
2025-11-17 09:06:02.500,5,2.414,60.36
2025-11-17 09:06:02.500,6,1.543,51.43
2025-11-17 09:06:03.000,1,2.708,22.57
2025-11-17 09:06:03.000,2,4.654,46.54
2025-11-17 09:06:03.000,3,,
2025-11-17 09:06:03.000,4,2.567,42.78
2025-11-17 09:06:03.000,5,1.922,48.04
2025-11-17 09:06:03.000,6,2.07,69.0
2025-11-17 09:06:04.500,1,3.058,25.48
2025-11-17 09:06:04.500,2,5.314,53.14
2025-11-17 09:06:04.500,3,3.402,37.8
2025-11-17 09:06:04.500,4,3.307,55.11
2025-11-17 09:06:04.500,5,2.095,52.37
2025-11-17 09:06:04.500,6,1.945,64.83
2025-11-17 09:06:06.000,1,3.678,30.65
2025-11-17 09:06:06.000,2,3.87,38.7
2025-11-17 09:06:06.000,3,,
2025-11-17 09:06:06.000,4,2.519,41.98
2025-11-17 09:06:06.000,5,2.437,60.93
2025-11-17 09:06:06.000,6,1.677,55.89
2025-11-17 09:06:07.000,1,3.98,33.17
2025-11-17 09:06:07.000,2,10.732,107.32
2025-11-17 09:06:07.000,3,4.611,51.23
2025-11-17 09:06:07.000,4,6.593,109.88
2025-11-17 09:06:07.000,5,2.194,54.85
2025-11-17 09:06:07.000,6,1.737,57.9
2025-11-17 09:06:09.000,1,4.222,35.18
2025-11-17 09:06:09.000,2,4.438,44.38
2025-11-17 09:06:09.000,3,3.2,35.55
2025-11-17 09:06:09.000,4,3.535,58.91
2025-11-17 09:06:09.000,5,2.429,60.72
2025-11-17 09:06:09.000,6,1.972,65.75
2025-11-17 09:06:10.000,1,4.621,38.51
2025-11-17 09:06:10.000,2,4.016,40.16
2025-11-17 09:06:10.000,3,4.534,50.38
2025-11-17 09:06:10.000,4,3.284,54.73
2025-11-17 09:06:10.000,5,,
2025-11-17 09:06:10.000,6,1.662,55.41
2025-11-17 09:06:10.500,1,4.297,35.81
2025-11-17 09:06:10.500,2,5.239,52.39
2025-11-17 09:06:10.500,3,8.553,95.03
2025-11-17 09:06:10.500,4,6.15,102.5
2025-11-17 09:06:10.500,5,2.253,56.32
2025-11-17 09:06:10.500,6,1.812,60.41
2025-11-17 09:06:12.500,1,4.367,36.39
2025-11-17 09:06:12.500,2,4.195,41.95
2025-11-17 09:06:12.500,3,3.889,43.21
2025-11-17 09:06:12.500,4,3.715,61.92
2025-11-17 09:06:12.500,5,1.688,42.19
2025-11-17 09:06:12.500,6,1.601,53.37
2025-11-17 09:06:13.000,1,4.1,34.17
2025-11-17 09:06:13.000,2,2.685,26.85
2025-11-17 09:06:13.000,3,3.923,43.59
2025-11-17 09:06:13.000,4,3.797,63.29
2025-11-17 09:06:13.000,5,2.207,55.17
2025-11-17 09:06:13.000,6,1.856,61.85
2025-11-17 09:06:14.000,1,2.99,24.92
2025-11-17 09:06:14.000,2,3.507,35.07
2025-11-17 09:06:14.000,3,3.78,42.0
2025-11-17 09:06:14.000,4,2.848,47.46
2025-11-17 09:06:14.000,5,2.61,65.25
2025-11-17 09:06:14.000,6,1.934,64.46
2025-11-17 09:06:14.500,1,3.133,26.11
2025-11-17 09:06:14.500,2,4.197,41.97
2025-11-17 09:06:14.500,3,4.409,48.99
2025-11-17 09:06:14.500,4,,
2025-11-17 09:06:14.500,5,1.826,45.64
2025-11-17 09:06:14.500,6,2.004,66.79
2025-11-17 09:06:15.000,1,4.813,40.11
2025-11-17 09:06:15.000,2,3.811,38.11
2025-11-17 09:06:15.000,3,3.861,42.9
2025-11-17 09:06:15.000,4,2.119,35.31
2025-11-17 09:06:15.000,5,2.306,57.64
2025-11-17 09:06:15.000,6,1.949,64.96
2025-11-17 09:06:16.000,1,3.155,26.29
2025-11-17 09:06:16.000,2,3.875,38.75
2025-11-17 09:06:16.000,3,4.077,45.3
2025-11-17 09:06:16.000,4,3.281,54.68
2025-11-17 09:06:16.000,5,2.201,55.03
2025-11-17 09:06:16.000,6,1.41,46.99
2025-11-17 09:06:17.000,1,3.691,30.76
2025-11-17 09:06:17.000,2,4.18,41.8
2025-11-17 09:06:17.000,3,4.656,51.73
2025-11-17 09:06:17.000,4,2.704,45.06
2025-11-17 09:06:17.000,5,2.9,72.5
2025-11-17 09:06:17.000,6,1.345,44.84
2025-11-17 09:06:18.000,1,3.659,30.49
2025-11-17 09:06:18.000,2,3.934,39.34
2025-11-17 09:06:18.000,3,3.905,43.39
2025-11-17 09:06:18.000,4,2.408,40.14
2025-11-17 09:06:18.000,5,2.343,58.58
2025-11-17 09:06:18.000,6,1.889,62.97
2025-11-17 09:06:19.000,1,4.246,35.38
2025-11-17 09:06:19.000,2,4.265,42.65
2025-11-17 09:06:19.000,3,3.745,41.61
2025-11-17 09:06:19.000,4,2.224,37.06
2025-11-17 09:06:19.000,5,,
2025-11-17 09:06:19.000,6,1.838,61.26
2025-11-17 09:06:19.500,1,4.356,36.3
2025-11-17 09:06:19.500,2,4.033,40.33
2025-11-17 09:06:19.500,3,4.445,49.39
2025-11-17 09:06:19.500,4,2.721,45.35
2025-11-17 09:06:19.500,5,2.208,55.21
2025-11-17 09:06:19.500,6,1.937,64.58
2025-11-17 09:06:20.000,1,4.118,34.32
2025-11-17 09:06:20.000,2,3.005,30.05
2025-11-17 09:06:20.000,3,3.358,37.31
2025-11-17 09:06:20.000,4,3.399,56.65
2025-11-17 09:06:20.000,5,2.646,66.14
2025-11-17 09:06:20.000,6,2.082,69.4
2025-11-17 09:06:21.500,1,4.423,36.86
2025-11-17 09:06:21.500,2,3.037,30.37
2025-11-17 09:06:21.500,3,4.046,44.95
2025-11-17 09:06:21.500,4,3.75,62.5
2025-11-17 09:06:21.500,5,2.398,59.95
2025-11-17 09:06:21.500,6,1.75,58.34
2025-11-17 09:06:22.000,1,4.804,40.03
2025-11-17 09:06:22.000,2,2.984,29.84
2025-11-17 09:06:22.000,3,3.549,39.43
2025-11-17 09:06:22.000,4,2.48,41.33
2025-11-17 09:06:22.000,5,2.35,58.76
2025-11-17 09:06:22.000,6,1.971,65.71
2025-11-17 09:06:24.000,1,4.052,33.77
2025-11-17 09:06:24.000,2,3.302,33.02
2025-11-17 09:06:24.000,3,4.036,44.84
2025-11-17 09:06:24.000,4,2.767,46.11
2025-11-17 09:06:24.000,5,1.945,48.63
2025-11-17 09:06:24.000,6,1.881,62.71
2025-11-17 09:06:25.500,1,3.473,28.94
2025-11-17 09:06:25.500,2,2.747,27.47
2025-11-17 09:06:25.500,3,3.082,34.25
2025-11-17 09:06:25.500,4,,
2025-11-17 09:06:25.500,5,2.279,56.98
2025-11-17 09:06:25.500,6,3.563,118.77
2025-11-17 09:06:26.500,1,13.763,114.69
2025-11-17 09:06:26.500,2,4.806,48.06
2025-11-17 09:06:26.500,3,4.342,48.25
2025-11-17 09:06:26.500,4,2.242,37.36
2025-11-17 09:06:26.500,5,2.641,66.03
2025-11-17 09:06:26.500,6,1.501,50.04
2025-11-17 09:06:27.500,1,3.518,29.32
2025-11-17 09:06:27.500,2,3.522,35.22
2025-11-17 09:06:27.500,3,2.951,32.79
2025-11-17 09:06:27.500,4,3.016,50.26
2025-11-17 09:06:27.500,5,2.268,56.71
2025-11-17 09:06:27.500,6,1.754,58.48
2025-11-17 09:06:28.000,1,2.722,22.68
2025-11-17 09:06:28.000,2,5.587,55.87
2025-11-17 09:06:28.000,3,4.445,49.39
2025-11-17 09:06:28.000,4,4.264,71.07
2025-11-17 09:06:28.000,5,1.942,48.56
2025-11-17 09:06:28.000,6,2.03,67.66
2025-11-17 09:06:29.000,1,4.948,41.23
2025-11-17 09:06:29.000,2,3.768,37.68
2025-11-17 09:06:29.000,3,5.066,56.29
2025-11-17 09:06:29.000,4,6.415,106.91
2025-11-17 09:06:29.000,5,1.736,43.39
2025-11-17 09:06:29.000,6,1.797,59.9
2025-11-17 09:06:29.500,1,2.998,24.98
2025-11-17 09:06:29.500,2,4.291,42.91
2025-11-17 09:06:29.500,3,4.689,52.1
2025-11-17 09:06:29.500,4,2.798,46.63
2025-11-17 09:06:29.500,5,1.367,34.17
2025-11-17 09:06:29.500,6,1.848,61.59
2025-11-17 09:06:30.500,1,4.619,38.49
2025-11-17 09:06:30.500,2,4.323,43.23
2025-11-17 09:06:30.500,3,4.94,54.89
2025-11-17 09:06:30.500,4,2.486,41.43
2025-11-17 09:06:30.500,5,2.418,60.44
2025-11-17 09:06:30.500,6,2.086,69.54
2025-11-17 09:06:31.000,1,2.492,20.77
2025-11-17 09:06:31.000,2,4.256,42.56
2025-11-17 09:06:31.000,3,3.687,40.97
2025-11-17 09:06:31.000,4,2.961,49.35
2025-11-17 09:06:31.000,5,2.311,57.78
2025-11-17 09:06:31.000,6,1.683,56.1
2025-11-17 09:06:32.000,1,,
2025-11-17 09:06:32.000,2,4.027,40.27
2025-11-17 09:06:32.000,3,3.267,36.3
2025-11-17 09:06:32.000,4,2.479,41.31
2025-11-17 09:06:32.000,5,2.417,60.43
2025-11-17 09:06:32.000,6,1.524,50.81
2025-11-17 09:06:34.000,1,4.84,40.33
2025-11-17 09:06:34.000,2,4.37,43.7
2025-11-17 09:06:34.000,3,2.807,31.19
2025-11-17 09:06:34.000,4,,
2025-11-17 09:06:34.000,5,2.582,64.55
2025-11-17 09:06:34.000,6,,
2025-11-17 09:06:34.500,1,3.754,31.28
2025-11-17 09:06:34.500,2,4.37,43.7
2025-11-17 09:06:34.500,3,4.614,51.27
2025-11-17 09:06:34.500,4,2.879,47.99
2025-11-17 09:06:34.500,5,2.009,50.22
2025-11-17 09:06:34.500,6,2.141,71.38
2025-11-17 09:06:35.500,1,5.869,48.91
2025-11-17 09:06:35.500,2,4.783,47.83
2025-11-17 09:06:35.500,3,4.111,45.68
2025-11-17 09:06:35.500,4,6.764,112.73
2025-11-17 09:06:35.500,5,2.354,58.84
2025-11-17 09:06:35.500,6,1.663,55.44
2025-11-17 09:06:36.000,1,4.746,39.55
2025-11-17 09:06:36.000,2,4.084,40.84
2025-11-17 09:06:36.000,3,2.906,32.29
2025-11-17 09:06:36.000,4,3.38,56.34
2025-11-17 09:06:36.000,5,2.51,62.76
2025-11-17 09:06:36.000,6,1.993,66.43
2025-11-17 09:06:37.500,1,,
2025-11-17 09:06:37.500,2,3.235,32.35
2025-11-17 09:06:37.500,3,2.388,26.53
2025-11-17 09:06:37.500,4,3.076,51.26
2025-11-17 09:06:37.500,5,2.546,63.66
2025-11-17 09:06:37.500,6,2.039,67.96
2025-11-17 09:06:39.000,1,4.984,41.53
2025-11-17 09:06:39.000,2,3.941,39.41
2025-11-17 09:06:39.000,3,4.833,53.7
2025-11-17 09:06:39.000,4,3.443,57.39
2025-11-17 09:06:39.000,5,2.065,51.62
2025-11-17 09:06:39.000,6,1.962,65.41
2025-11-17 09:06:41.000,1,3.685,30.71
2025-11-17 09:06:41.000,2,4.432,44.32
2025-11-17 09:06:41.000,3,3.115,34.61
2025-11-17 09:06:41.000,4,2.413,40.22
2025-11-17 09:06:41.000,5,2.539,63.47
2025-11-17 09:06:41.000,6,2.025,67.5
2025-11-17 09:06:41.500,1,4.808,40.07
2025-11-17 09:06:41.500,2,4.07,40.7
2025-11-17 09:06:41.500,3,2.328,25.87
2025-11-17 09:06:41.500,4,2.964,49.4
2025-11-17 09:06:41.500,5,2.345,58.63
2025-11-17 09:06:41.500,6,1.672,55.72
2025-11-17 09:06:42.000,1,3.516,29.3
2025-11-17 09:06:42.000,2,5.156,51.56
2025-11-17 09:06:42.000,3,4.007,44.52
2025-11-17 09:06:42.000,4,3.218,53.64
2025-11-17 09:06:42.000,5,2.448,61.19
2025-11-17 09:06:42.000,6,1.56,51.99
2025-11-17 09:06:44.000,1,4.386,36.55
2025-11-17 09:06:44.000,2,5.056,50.56
2025-11-17 09:06:44.000,3,5.36,59.55
2025-11-17 09:06:44.000,4,3.019,50.32
2025-11-17 09:06:44.000,5,2.124,53.1
2025-11-17 09:06:44.000,6,1.864,62.15
2025-11-17 09:06:45.000,1,4.434,36.95
2025-11-17 09:06:45.000,2,5.109,51.09
2025-11-17 09:06:45.000,3,3.333,37.03
2025-11-17 09:06:45.000,4,2.866,47.76
2025-11-17 09:06:45.000,5,1.842,46.06
2025-11-17 09:06:45.000,6,1.557,51.9
2025-11-17 09:06:45.500,1,4.561,38.01
2025-11-17 09:06:45.500,2,4.648,46.48
2025-11-17 09:06:45.500,3,3.582,39.8
2025-11-17 09:06:45.500,4,3.371,56.18
2025-11-17 09:06:45.500,5,2.556,63.89
2025-11-17 09:06:45.500,6,2.264,75.48
2025-11-17 09:06:46.000,1,4.267,35.56
2025-11-17 09:06:46.000,2,3.488,34.88
2025-11-17 09:06:46.000,3,3.328,36.98
2025-11-17 09:06:46.000,4,2.471,41.19
2025-11-17 09:06:46.000,5,2.6,65.0
2025-11-17 09:06:46.000,6,,
2025-11-17 09:06:46.500,1,5.369,44.74
2025-11-17 09:06:46.500,2,3.305,33.05
2025-11-17 09:06:46.500,3,3.557,39.52
2025-11-17 09:06:46.500,4,2.927,48.79
2025-11-17 09:06:46.500,5,1.975,49.37
2025-11-17 09:06:46.500,6,2.024,67.46
2025-11-17 09:06:47.500,1,5.941,49.51
2025-11-17 09:06:47.500,2,3.474,34.74
2025-11-17 09:06:47.500,3,3.739,41.54
2025-11-17 09:06:47.500,4,2.921,48.69
2025-11-17 09:06:47.500,5,2.373,59.33
2025-11-17 09:06:47.500,6,1.763,58.77
2025-11-17 09:06:48.000,1,5.532,46.1
2025-11-17 09:06:48.000,2,4.917,49.17
2025-11-17 09:06:48.000,3,3.197,35.52
2025-11-17 09:06:48.000,4,3.25,54.17
2025-11-17 09:06:48.000,5,2.686,67.16
2025-11-17 09:06:48.000,6,1.681,56.04
2025-11-17 09:06:50.000,1,3.918,32.65
2025-11-17 09:06:50.000,2,3.578,35.78
2025-11-17 09:06:50.000,3,3.685,40.94
2025-11-17 09:06:50.000,4,2.199,36.65
2025-11-17 09:06:50.000,5,1.775,44.37
2025-11-17 09:06:50.000,6,1.819,60.62
2025-11-17 09:06:50.500,1,5.653,47.11
2025-11-17 09:06:50.500,2,3.509,35.09
2025-11-17 09:06:50.500,3,3.587,39.86
2025-11-17 09:06:50.500,4,3.817,63.61
2025-11-17 09:06:50.500,5,1.845,46.13
2025-11-17 09:06:50.500,6,1.401,46.71
2025-11-17 09:06:51.500,1,3.404,28.37
2025-11-17 09:06:51.500,2,3.47,34.7
2025-11-17 09:06:51.500,3,9.197,102.19
2025-11-17 09:06:51.500,4,6.685,111.42
2025-11-17 09:06:51.500,5,2.228,55.7
2025-11-17 09:06:51.500,6,1.895,63.17
2025-11-17 09:06:52.000,1,4.12,34.33
2025-11-17 09:06:52.000,2,4.149,41.49
2025-11-17 09:06:52.000,3,4.192,46.58
2025-11-17 09:06:52.000,4,2.61,43.5
2025-11-17 09:06:52.000,5,2.68,66.99
2025-11-17 09:06:52.000,6,2.099,69.98
2025-11-17 09:06:54.000,1,5.342,44.52
2025-11-17 09:06:54.000,2,4.811,48.11
2025-11-17 09:06:54.000,3,2.916,32.4
2025-11-17 09:06:54.000,4,3.445,57.41
2025-11-17 09:06:54.000,5,2.41,60.24
2025-11-17 09:06:54.000,6,1.431,47.71
2025-11-17 09:06:56.000,1,3.994,33.28
2025-11-17 09:06:56.000,2,4.221,42.21
2025-11-17 09:06:56.000,3,5.248,58.31
2025-11-17 09:06:56.000,4,3.348,55.8
2025-11-17 09:06:56.000,5,1.923,48.08
2025-11-17 09:06:56.000,6,2.207,73.56
2025-11-17 09:06:57.500,1,4.242,35.35
2025-11-17 09:06:57.500,2,3.795,37.95
2025-11-17 09:06:57.500,3,3.814,42.38
2025-11-17 09:06:57.500,4,2.221,37.01
2025-11-17 09:06:57.500,5,2.165,54.12
2025-11-17 09:06:57.500,6,1.919,63.98
2025-11-17 09:06:58.000,1,3.83,31.92
2025-11-17 09:06:58.000,2,4.336,43.36
2025-11-17 09:06:58.000,3,3.427,38.08
2025-11-17 09:06:58.000,4,2.932,48.87
2025-11-17 09:06:58.000,5,2.301,57.53
2025-11-17 09:06:58.000,6,1.846,61.52
2025-11-17 09:06:59.500,1,2.659,22.16
2025-11-17 09:06:59.500,2,3.649,36.49
2025-11-17 09:06:59.500,3,5.258,58.42
2025-11-17 09:06:59.500,4,2.764,46.06
2025-11-17 09:06:59.500,5,2.205,55.13
2025-11-17 09:06:59.500,6,1.779,59.31
2025-11-17 09:07:01.000,1,5.706,47.55
2025-11-17 09:07:01.000,2,5.032,50.32
2025-11-17 09:07:01.000,3,,
2025-11-17 09:07:01.000,4,2.533,42.21
2025-11-17 09:07:01.000,5,2.315,57.87
2025-11-17 09:07:01.000,6,1.936,64.54
2025-11-17 09:07:01.500,1,3.529,29.41
2025-11-17 09:07:01.500,2,3.304,33.04
2025-11-17 09:07:01.500,3,5.278,58.64
2025-11-17 09:07:01.500,4,2.855,47.59
2025-11-17 09:07:01.500,5,2.717,67.92
2025-11-17 09:07:01.500,6,,
2025-11-17 09:07:02.000,1,4.591,38.26
2025-11-17 09:07:02.000,2,4.362,43.62
2025-11-17 09:07:02.000,3,3.042,33.8
2025-11-17 09:07:02.000,4,3.099,51.65
2025-11-17 09:07:02.000,5,2.654,66.34
2025-11-17 09:07:02.000,6,1.964,65.45
2025-11-17 09:07:03.500,1,11.605,96.71
2025-11-17 09:07:03.500,2,5.37,53.7
2025-11-17 09:07:03.500,3,4.542,50.47
2025-11-17 09:07:03.500,4,2.9,48.33
2025-11-17 09:07:03.500,5,2.543,63.58
2025-11-17 09:07:03.500,6,2.367,78.91
2025-11-17 09:07:05.000,1,3.445,28.71
2025-11-17 09:07:05.000,2,2.895,28.95
2025-11-17 09:07:05.000,3,4.269,47.43
2025-11-17 09:07:05.000,4,3.346,55.77
2025-11-17 09:07:05.000,5,2.126,53.15
2025-11-17 09:07:05.000,6,2.149,71.63
2025-11-17 09:07:05.500,1,2.915,24.29
2025-11-17 09:07:05.500,2,,
2025-11-17 09:07:05.500,3,3.613,40.15
2025-11-17 09:07:05.500,4,3.826,63.76
2025-11-17 09:07:05.500,5,2.838,70.94
2025-11-17 09:07:05.500,6,1.616,53.87
2025-11-17 09:07:07.000,1,3.672,30.6
2025-11-17 09:07:07.000,2,4.688,46.88
2025-11-17 09:07:07.000,3,3.771,41.9
2025-11-17 09:07:07.000,4,2.978,49.64
2025-11-17 09:07:07.000,5,2.208,55.2
2025-11-17 09:07:07.000,6,1.339,44.64
2025-11-17 09:07:08.000,1,4.187,34.89
2025-11-17 09:07:08.000,2,3.448,34.48
2025-11-17 09:07:08.000,3,,
2025-11-17 09:07:08.000,4,3.693,61.55
2025-11-17 09:07:08.000,5,1.798,44.95
2025-11-17 09:07:08.000,6,1.995,66.51
2025-11-17 09:07:09.000,1,3.932,32.77
2025-11-17 09:07:09.000,2,3.776,37.76
2025-11-17 09:07:09.000,3,4.619,51.32
2025-11-17 09:07:09.000,4,3.163,52.72
2025-11-17 09:07:09.000,5,2.382,59.56
2025-11-17 09:07:09.000,6,2.033,67.75
2025-11-17 09:07:10.500,1,3.882,32.35
2025-11-17 09:07:10.500,2,3.51,35.1
2025-11-17 09:07:10.500,3,3.269,36.32
